src_churn,test_churn,files_modified,src_files,doc_files,num_commits,team_size,sloc,is_pr,by_core_member,prev_build_failed,recent_failures_5,target
0,0,5,0,0,3,5,17759,False,True,0,0.0,1
0,0,2,0,0,1,5,17759,False,True,1,1.0,1
2,0,3,1,0,3,5,17759,False,True,1,2.0,0
0,0,8,0,0,4,7,7535,False,True,1,4.0,1
0,0,1,0,0,1,7,7535,False,False,1,5.0,0
0,0,3,0,0,1,8,4103,False,True,1,4.0,0
0,0,6,0,0,6,8,4144,False,True,0,4.0,1
0,0,2,0,0,1,13,818,False,True,0,1.0,0
0,0,3,0,0,2,7,7536,False,True,0,4.0,0
0,0,2,0,0,1,7,7536,False,False,0,3.0,1
0,0,2,0,0,1,7,7536,False,False,1,3.0,0
0,0,1,0,0,1,7,7536,False,False,0,2.0,0
0,0,1,0,0,1,5,17759,False,True,0,2.0,0
0,0,1,0,0,1,5,17759,False,True,0,2.0,0
0,0,3,0,0,3,5,8887,False,False,1,5.0,1
0,0,1,0,0,1,8,4144,False,True,1,4.0,0
0,0,27,0,0,2,25,3234,False,True,0,4.0,0
0,0,4,0,0,2,8,4158,False,True,0,3.0,0
0,0,1,0,0,1,8,4158,False,True,0,2.0,0
0,0,1,0,0,1,8,4158,False,True,0,1.0,0
0,0,1,0,0,1,7,7536,False,True,0,1.0,0
0,0,38,0,0,1,7,7624,False,True,0,1.0,1
0,0,1,0,0,1,7,7624,False,True,1,2.0,0
0,0,0,0,0,1,7,7624,False,True,0,1.0,0
0,0,5,0,0,2,25,3234,False,True,0,3.0,0
0,0,2,0,0,1,7,7626,False,True,0,1.0,0
0,0,1,0,0,1,8,4158,False,True,0,1.0,0
0,0,1,0,0,1,8,4158,False,True,0,0.0,1
0,0,1,0,0,1,8,4158,False,True,1,1.0,0
0,0,1,0,0,1,8,4158,False,True,0,1.0,1
0,0,1,0,0,1,8,4158,False,True,1,2.0,0
0,0,1,0,0,1,8,4158,False,True,0,2.0,0
0,0,1,0,0,1,8,4158,False,True,0,2.0,1
0,0,1,0,0,1,8,4158,False,True,1,2.0,1
0,0,1,0,0,1,8,4158,False,True,1,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,4.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,0
0,0,1,0,0,1,8,4158,False,True,0,4.0,1
0,0,1,0,0,1,8,4158,False,True,1,4.0,0
0,0,1,0,0,1,8,4158,False,True,0,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,3.0,1
0,0,2,0,0,1,13,818,False,True,0,1.0,0
0,0,2,0,0,1,13,818,False,True,0,1.0,0
0,0,2,0,0,1,13,818,False,True,0,1.0,0
0,0,2,0,0,1,13,818,False,True,0,0.0,0
0,0,2,0,0,1,13,818,False,True,0,0.0,0
0,0,2,0,0,1,13,818,False,True,0,0.0,0
0,0,2,0,0,1,13,818,False,True,0,0.0,1
0,0,2,0,0,1,13,818,False,True,1,1.0,0
0,0,2,0,0,1,25,3237,False,True,0,2.0,0
0,0,1,0,0,1,25,3236,False,True,0,1.0,0
0,0,2,0,0,1,8,7626,False,True,0,1.0,0
0,0,0,0,0,1,8,4158,False,True,1,4.0,1
0,0,22,0,0,2,14,1468,False,False,0,2.0,0
0,0,7,0,0,1,19,1529,False,False,0,2.0,0
0,0,11,0,0,1,25,3236,False,True,0,0.0,1
0,0,2,0,0,1,25,3236,False,True,1,1.0,0
0,0,2,0,0,1,13,839,False,True,0,1.0,1
0,0,2,0,0,1,13,839,False,True,1,2.0,0
0,0,0,0,0,1,8,4158,False,True,1,4.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,0
0,0,1,0,0,1,19,1529,False,False,0,2.0,0
0,0,0,0,0,1,25,3236,False,True,0,1.0,0
0,0,1,0,0,1,25,1055,False,True,1,1.0,0
0,0,3,0,0,2,20,1650,False,True,0,2.0,1
0,0,1,0,0,1,20,1650,False,True,1,3.0,1
0,0,3,0,0,1,9,519,False,True,0,2.0,0
0,0,1,0,0,1,9,519,False,True,0,2.0,0
0,0,1,0,0,1,5,508,False,True,0,1.0,0
0,0,1,0,0,1,5,508,False,True,0,1.0,0
0,0,0,0,0,1,5,17759,False,True,0,2.0,1
0,0,1,0,0,1,8,4158,False,True,0,4.0,1
0,0,1,0,0,1,8,4158,False,True,1,4.0,1
0,0,1,0,0,2,8,4158,False,True,1,4.0,0
0,0,1,0,0,1,8,4158,False,True,0,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,4.0,1
0,0,1,0,0,1,8,4158,False,True,1,4.0,1
0,0,2,0,0,1,8,4158,False,True,1,4.0,1
0,0,1,0,0,1,25,3241,False,True,0,1.0,0
0,0,2,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,1
0,0,1,0,0,1,8,4158,False,True,1,5.0,0
0,0,1,0,0,1,8,4158,False,True,0,4.0,0
0,0,1,0,0,1,8,4158,False,True,0,3.0,1
0,0,1,0,0,1,8,4158,False,True,1,3.0,0
0,0,1,0,0,1,8,4158,False,True,0,2.0,0
0,0,1,0,0,1,8,4158,False,True,0,1.0,0
0,0,1,0,0,1,8,7625,False,True,0,1.0,1
0,0,5,0,0,1,5,17759,False,True,1,2.0,1
0,0,5,0,0,5,8,4167,False,True,0,1.0,0
0,0,1,0,0,1,8,4167,False,True,0,1.0,1
0,0,3,0,0,2,8,4167,False,True,1,1.0,0
0,0,1,0,0,1,1,588,False,True,1,3.0,1
0,0,1,0,0,1,1,588,False,True,1,4.0,0
0,0,1,0,0,1,8,7625,False,True,1,1.0,0
0,0,0,0,0,1,8,4167,False,True,0,1.0,0
0,0,0,0,0,1,8,4167,False,True,0,1.0,0
0,0,1,0,0,1,8,4167,False,True,0,1.0,1
0,0,2,0,0,3,8,4167,False,True,1,2.0,1
0,0,2,0,0,3,8,4167,False,True,1,2.0,1
0,0,1,0,0,1,5,508,False,True,0,1.0,0
0,0,2,0,0,3,8,4167,False,True,1,3.0,1
0,0,2,0,0,3,8,4167,False,True,1,4.0,1
0,0,2,0,0,3,8,4167,False,True,1,5.0,1
0,0,2,0,0,3,8,4167,False,True,1,5.0,1
0,0,2,0,0,3,8,4167,False,True,1,5.0,1
0,0,2,0,0,3,8,4167,False,True,1,5.0,1
0,0,2,0,0,3,8,4167,False,True,1,5.0,1
0,0,1,0,0,1,8,4167,False,True,1,5.0,1
0,0,1,0,0,1,8,4167,False,True,1,5.0,1
0,0,1,0,0,1,8,4167,False,True,1,5.0,0
0,0,1,0,0,1,8,4167,False,True,0,4.0,1
0,0,1,0,0,3,8,4167,False,True,1,4.0,1
0,0,0,0,0,1,8,4167,False,True,1,4.0,0
0,0,2,0,0,1,9,4167,False,True,0,3.0,0
0,0,14,0,0,1,9,519,False,True,0,1.0,0
0,0,1,0,0,1,9,519,False,True,0,0.0,0
26,0,2,1,0,2,9,519,False,True,0,0.0,0
0,0,1,0,0,1,20,1650,False,True,1,3.0,1
0,0,1,0,0,1,9,4167,False,True,0,2.0,0
0,0,2,0,0,2,9,519,False,True,0,0.0,0
0,0,1,0,0,1,9,519,False,True,0,0.0,0
0,0,1,0,0,1,9,519,False,True,0,0.0,0
0,0,1,0,0,1,9,519,False,True,0,0.0,0
0,0,1,0,0,3,9,4167,False,True,0,2.0,0
0,0,1,0,0,1,9,4167,False,True,0,1.0,0
0,0,3,0,0,1,9,4167,False,True,0,0.0,1
0,0,3,0,0,1,9,4167,False,True,1,1.0,1
0,0,3,0,0,1,9,4167,False,True,1,2.0,0
0,0,5,0,0,4,9,533,False,True,0,0.0,0
0,0,6,0,0,1,9,527,False,True,0,0.0,0
21,0,6,2,0,6,9,524,False,True,0,0.0,0
0,0,2,0,0,5,9,527,False,True,0,0.0,0
0,0,3,0,0,3,9,4187,False,True,0,2.0,0
0,0,1,0,0,1,9,4187,False,True,0,2.0,0
0,0,2,0,0,2,9,4191,False,True,0,2.0,0
3,0,2,1,0,1,9,4191,False,True,0,1.0,1
3,0,2,1,0,1,9,4191,False,True,1,1.0,1
3,0,2,1,0,1,9,4191,False,True,1,2.0,0
0,0,21,0,0,14,9,536,False,True,0,0.0,0
0,0,3,0,0,1,9,4208,False,True,0,2.0,0
0,0,3,0,0,2,9,4256,False,True,0,2.0,0
0,0,11,0,0,1,25,3241,False,True,0,1.0,1
0,0,11,0,0,1,25,3241,False,True,1,2.0,1
0,0,1,0,0,1,9,4256,False,True,0,2.0,1
0,0,1,0,0,1,9,4256,False,True,1,2.0,0
0,0,1,0,0,1,9,536,False,True,0,0.0,0
0,0,2,0,0,1,9,541,False,True,0,0.0,0
18,0,10,1,0,2,5,8899,False,False,1,5.0,1
0,0,1,0,0,1,5,8898,False,False,1,5.0,1
0,0,1,0,0,1,9,541,False,True,0,0.0,0
0,0,1,0,0,1,20,1650,False,True,1,3.0,1
0,0,1,0,0,1,9,541,False,True,0,0.0,0
0,0,4,0,0,1,5,8897,False,False,1,5.0,1
0,0,1,0,0,1,5,8897,False,False,1,5.0,1
0,0,1,0,0,1,5,8897,False,False,1,5.0,1
0,0,5,0,0,1,5,8897,False,False,1,5.0,1
0,0,1,0,0,1,5,8897,False,False,1,5.0,1
0,0,1,0,0,1,5,8897,False,False,1,5.0,1
2,0,1,1,0,1,5,8897,False,False,1,5.0,1
0,0,2,0,0,1,8,7629,False,False,0,1.0,0
0,0,2,0,0,1,8,7632,False,False,0,1.0,0
0,0,3,0,0,1,9,4256,False,True,0,1.0,1
0,0,3,0,0,1,9,4256,False,True,1,2.0,1
0,0,1,0,0,1,9,3064,False,True,1,3.0,1
0,0,1,0,0,1,9,4256,False,True,1,4.0,1
0,0,1,0,0,1,9,4256,False,True,1,4.0,1
0,0,1,0,0,1,9,4256,False,True,1,5.0,1
0,0,1,0,0,1,9,4256,False,True,1,5.0,1
0,0,1,0,0,1,9,4256,False,True,1,5.0,0
0,0,1,0,0,1,5,17759,False,True,1,2.0,1
0,0,1,0,0,1,5,17759,False,True,1,3.0,0
0,0,1,0,0,1,20,1650,False,True,1,4.0,1
0,0,1,0,0,1,25,3241,False,True,1,2.0,1
0,0,1,0,0,1,13,839,False,True,0,2.0,0
0,0,1,0,0,1,25,3241,False,True,1,3.0,1
0,0,1,0,0,1,5,17764,False,False,0,3.0,0
0,0,4,0,0,3,9,4243,False,True,0,4.0,1
0,0,4,0,0,3,9,4243,False,True,1,4.0,1
0,0,4,0,0,3,9,4243,False,True,1,4.0,1
0,0,4,0,0,3,9,4243,False,True,1,4.0,1
0,0,4,0,0,3,9,4243,False,True,1,4.0,1
0,0,4,0,0,3,9,4243,False,True,1,5.0,0
0,0,8,0,0,7,9,547,False,True,0,0.0,0
0,0,1,0,0,1,9,547,False,True,0,0.0,0
0,0,1,0,0,1,9,547,False,True,0,0.0,0
0,0,1,0,0,1,9,547,False,True,0,0.0,0
0,0,1,0,0,1,9,547,False,True,0,0.0,0
0,0,1,0,0,1,9,547,False,True,0,0.0,0
0,0,32,0,0,1,9,4243,False,True,0,4.0,1
0,0,35,0,0,23,8,7676,False,True,0,1.0,0
0,0,2,0,0,1,9,4243,False,True,1,4.0,0
0,0,1,0,0,1,9,4243,False,True,0,3.0,0
0,0,1,0,0,1,9,4243,False,True,0,2.0,0
0,0,1,0,0,1,9,4243,False,True,0,1.0,1
0,0,1,0,0,1,9,4243,False,True,1,2.0,1
0,0,1,0,0,1,9,4243,False,True,1,2.0,1
0,0,1,0,0,1,9,4243,False,True,1,3.0,1
0,0,1,0,0,1,9,4243,False,True,1,4.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,1,0,0,1,9,4243,False,True,1,5.0,1
0,0,7,0,0,1,9,528,False,True,0,0.0,1
0,0,2,0,0,1,9,4243,False,True,1,5.0,1
2,0,3,1,0,3,25,3241,False,True,1,4.0,1
0,0,3,0,0,1,25,3244,False,True,1,5.0,1
0,0,23,0,0,2,8,7675,False,True,0,1.0,1
0,0,5,0,0,1,8,7676,False,True,1,1.0,1
0,0,1,0,0,1,8,7676,False,True,1,2.0,1
0,0,1,0,0,1,8,7676,False,True,1,3.0,1
0,0,2,0,0,1,9,4243,False,True,1,5.0,1
0,0,2,0,0,1,9,4243,False,True,1,5.0,0
0,0,2,0,0,1,17,1529,False,False,0,1.0,0
0,0,2,0,0,1,5,17772,False,False,0,3.0,0
0,0,20,0,0,5,9,614,False,True,1,1.0,0
0,0,15,0,0,3,9,612,False,True,0,1.0,0
0,0,0,0,0,1,9,606,False,True,0,1.0,0
0,0,2,0,0,2,9,4243,False,True,0,4.0,0
0,0,1,0,0,1,13,839,False,True,0,2.0,0
0,0,4,0,0,1,1,578,False,True,0,4.0,0
0,0,2,0,0,1,1,611,False,True,0,3.0,0
2,0,2,1,0,2,1,611,False,True,0,2.0,0
0,0,2,0,0,2,13,839,False,True,0,1.0,0
0,0,2,0,0,1,13,839,False,True,0,1.0,0
0,0,4,0,0,5,8,7703,False,True,1,4.0,0
0,0,0,0,0,1,9,4259,False,True,0,3.0,1
0,0,0,0,0,1,9,4259,False,True,1,3.0,1
0,0,0,0,0,1,9,4259,False,True,1,3.0,1
0,0,0,0,0,1,9,4259,False,True,1,3.0,1
0,0,3,0,0,1,8,7711,False,True,0,4.0,1
0,0,3,0,0,1,8,7711,False,True,1,4.0,1
0,0,0,0,0,1,9,4259,False,True,1,4.0,1
0,0,0,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,2,0,0,1,8,7722,False,True,1,4.0,1
0,0,1,0,0,1,8,7714,False,True,1,4.0,1
1,0,2,1,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,8,7714,False,True,1,4.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,0
0,0,2,0,0,1,9,4259,False,True,0,4.0,1
0,0,2,0,0,1,9,4259,False,True,1,4.0,1
0,0,2,0,0,1,9,4259,False,True,1,4.0,1
0,0,2,0,0,1,9,4259,False,True,1,4.0,1
0,0,2,0,0,1,9,4259,False,True,1,4.0,1
0,0,2,0,0,1,9,4259,False,True,1,5.0,1
0,0,2,0,0,1,9,4259,False,True,1,5.0,1
0,0,2,0,0,1,9,4259,False,True,1,5.0,0
0,0,3,0,0,3,9,4259,False,True,0,4.0,1
0,0,1,0,0,1,9,4259,False,True,1,4.0,1
0,0,1,0,0,1,9,4259,False,True,1,4.0,1
0,0,1,0,0,1,9,4259,False,True,1,4.0,1
0,0,20,0,0,1,8,7724,False,True,1,5.0,1
0,0,3,0,0,2,8,7777,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,4.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,2,0,0,1,8,7781,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,3,0,0,1,9,4259,False,True,1,5.0,1
1,0,5,1,0,3,5,17772,False,False,0,2.0,0
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,2,0,0,1,5,17771,False,False,0,1.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
1,0,4,1,0,1,24,3247,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
5,0,14,1,0,3,5,8899,False,False,1,5.0,1
0,0,1,0,0,1,9,4259,False,True,1,5.0,1
7,0,1,1,0,1,5,17904,False,True,1,1.0,0
0,0,1,0,0,1,9,4259,False,True,1,5.0,0
0,0,1,0,0,1,5,17904,False,False,0,1.0,0
0,0,2,0,0,2,8,7791,False,True,1,5.0,1
0,0,14,0,0,2,24,3257,False,True,1,5.0,1
0,0,8,0,0,1,24,3257,False,True,1,5.0,1
2,0,1,1,0,1,24,3257,False,True,1,5.0,1
0,0,5,0,0,2,8,7724,False,False,1,5.0,0
0,0,6,0,0,2,24,3254,False,True,1,5.0,1
0,0,4,0,0,3,9,4265,False,True,0,4.0,0
0,0,2,0,0,1,8,7792,False,True,0,4.0,1
0,0,15,0,0,7,8,7808,False,True,1,4.0,0
0,0,1,0,0,1,8,7807,False,True,0,3.0,1
0,0,4,0,0,1,8,7809,False,True,1,3.0,0
0,0,5,0,0,1,8,7728,False,False,0,2.0,1
0,0,4,0,0,1,5,17904,False,True,0,1.0,0
0,0,3,0,0,3,9,3064,False,True,0,3.0,1
0,0,2,0,0,2,9,3064,False,True,1,3.0,1
0,0,1,0,0,1,8,7728,False,False,1,3.0,1
0,0,1,0,0,1,8,7728,False,False,1,3.0,1
0,0,4,0,0,1,5,518,False,True,0,1.0,0
4,0,6,1,0,1,23,1055,False,True,0,1.0,0
0,0,3,0,0,1,6,17912,False,False,0,1.0,1
0,0,0,0,0,1,9,4283,False,True,1,3.0,0
0,0,1,0,0,1,9,4282,False,True,0,2.0,0
0,0,2,0,0,2,9,3080,False,True,0,2.0,1
0,0,1,0,0,2,9,3080,False,True,1,3.0,1
0,0,3,0,0,1,6,17912,False,False,1,2.0,0
0,0,0,0,0,1,9,4282,False,True,1,3.0,1
0,0,7,0,0,1,14,1479,False,True,0,1.0,1
0,0,10,0,0,8,9,652,False,True,0,1.0,0
0,0,10,0,0,4,9,652,False,True,0,1.0,0
0,0,2,0,0,2,9,652,False,True,0,0.0,0
0,0,5,0,0,2,9,654,False,True,0,0.0,0
0,0,1,0,0,1,9,640,False,True,0,0.0,1
0,0,7,0,0,7,9,638,False,True,1,1.0,1
0,0,8,0,0,3,9,630,False,True,1,2.0,1
0,0,1,0,0,1,9,630,False,True,1,3.0,1
0,0,2,0,0,1,9,636,False,True,1,4.0,1
0,0,6,0,0,11,9,640,False,True,1,5.0,1
0,0,3,0,0,1,9,640,False,True,1,5.0,0
0,0,1,0,0,1,9,640,False,True,0,4.0,0
24,0,15,2,0,6,13,845,False,True,0,0.0,1
0,0,2,0,0,2,13,845,False,True,1,1.0,0
0,0,3,0,0,1,23,1064,False,True,0,1.0,0
0,0,1,0,0,1,23,1064,False,True,0,1.0,0
0,0,2,0,0,2,9,4282,False,True,1,3.0,0
0,0,1,0,0,2,9,4282,False,True,0,3.0,1
0,0,1,0,0,2,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,0
0,0,3,0,0,1,9,4282,False,True,0,3.0,1
0,0,6,0,0,7,8,7746,False,False,1,4.0,1
0,0,6,0,0,7,8,7746,False,False,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,0
0,0,1,0,0,1,8,7746,False,True,1,5.0,1
0,0,0,0,0,1,32,1909,False,True,0,0.0,1
0,0,0,0,0,1,32,1909,False,True,1,1.0,1
0,0,1,0,0,1,9,4282,False,True,0,3.0,1
2,0,4,1,0,1,32,1909,False,True,1,2.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,0
0,0,1,0,0,1,8,7746,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,0,3.0,0
0,0,6,0,0,1,8,7728,False,True,1,5.0,1
0,0,0,0,0,1,8,7728,False,False,1,5.0,1
0,0,2,0,0,2,8,7730,False,True,1,5.0,1
0,0,8,0,0,10,9,640,False,True,0,3.0,0
0,0,1,0,0,3,9,640,False,True,0,2.0,1
0,0,2,0,0,1,9,644,False,True,1,2.0,1
0,0,1,0,0,1,9,644,False,True,1,2.0,1
0,0,1,0,0,1,9,644,False,True,1,3.0,1
0,0,1,0,0,1,9,644,False,True,1,4.0,1
0,0,1,0,0,1,9,644,False,True,1,5.0,1
0,0,1,0,0,1,9,644,False,True,1,5.0,0
10,0,9,2,0,2,32,1909,False,True,1,3.0,1
0,0,1,0,0,1,32,1909,False,True,1,4.0,0
6,0,5,1,0,3,9,4282,False,True,0,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,1
0,0,2,0,0,1,32,1915,False,True,0,4.0,0
0,0,1,0,0,1,32,1915,False,True,0,3.0,1
0,0,1,0,0,1,32,1915,False,True,1,3.0,1
13,0,10,2,0,3,32,1915,False,True,1,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,2,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,3,0,0,2,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,24,3254,False,True,1,5.0,0
0,0,3,0,0,2,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,0
0,0,2,0,0,1,9,4282,False,True,0,4.0,1
0,0,2,0,0,2,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,0
0,0,10,0,0,5,9,644,False,True,0,4.0,0
0,0,1,0,0,1,9,644,False,True,0,3.0,0
0,0,17,0,0,6,9,646,False,True,0,2.0,0
0,0,2,0,0,1,9,652,False,True,0,1.0,0
0,0,2,0,0,2,9,653,False,True,0,0.0,0
0,0,10,0,0,1,9,653,False,True,0,0.0,0
0,0,3,0,0,1,9,653,False,True,0,0.0,0
13,0,10,2,0,3,32,1915,False,True,1,3.0,1
0,0,1,0,0,1,14,845,False,True,0,1.0,0
0,0,2,0,0,1,9,653,False,True,0,0.0,1
0,0,5,0,0,2,9,647,False,True,1,1.0,1
1,0,3,1,0,2,24,3254,False,True,0,4.0,1
0,0,6,0,0,2,9,664,False,True,1,2.0,1
0,0,71,0,0,1,8,7690,False,True,1,5.0,1
0,0,2,0,0,1,8,7691,False,True,1,5.0,1
0,0,3,0,0,3,9,4282,False,True,0,4.0,0
0,0,1,0,0,1,9,4282,False,True,0,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,0
0,0,2,0,0,1,9,3080,False,False,0,2.0,1
0,0,2,0,0,2,8,7730,False,True,1,5.0,1
0,0,11,0,0,1,8,7688,False,True,1,5.0,1
0,0,7,0,0,1,8,7691,False,True,1,5.0,1
0,0,39,0,0,6,9,699,False,True,1,3.0,0
0,0,7,0,0,1,8,7696,False,True,1,5.0,1
0,0,1,0,0,1,8,7696,False,True,1,5.0,0
0,0,1,0,0,1,8,7695,False,True,0,4.0,1
0,0,2,0,0,1,8,7696,False,True,1,4.0,1
8,0,20,1,0,2,6,17915,False,True,0,1.0,0
0,0,3,0,0,1,8,7701,False,True,1,4.0,1
0,0,1,0,0,2,9,3080,False,True,1,2.0,1
0,0,1,0,0,1,9,4282,False,True,1,3.0,0
0,0,1,0,0,1,14,879,False,True,0,1.0,1
0,0,0,0,0,3,9,4282,False,True,0,3.0,1
0,0,0,0,0,3,9,4282,False,True,1,3.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,4.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,1
0,0,1,0,0,1,9,4282,False,True,1,5.0,0
0,0,1,0,0,1,8,7701,False,True,1,4.0,1
0,0,1,0,0,2,9,738,False,True,0,3.0,0
0,0,1,0,0,1,8,7705,False,True,1,4.0,1
0,0,4,0,0,4,9,738,False,True,0,3.0,0
0,0,1,0,0,1,9,738,False,True,0,2.0,1
0,0,2,0,0,1,23,1069,False,True,0,1.0,1
8,0,9,2,0,2,32,1915,False,True,1,4.0,1
0,0,1,0,0,1,23,1069,False,True,1,1.0,0
0,0,16,0,0,5,9,4282,False,True,0,4.0,1
0,0,16,0,0,5,9,4282,False,True,1,4.0,0
0,0,1,0,0,1,9,4282,False,True,0,3.0,0
0,0,1,0,0,1,4,541,False,True,1,4.0,1
0,0,1,0,0,1,8,7730,False,True,1,5.0,1
0,0,2,0,0,1,23,1069,False,True,0,1.0,1
0,0,3,0,0,2,23,1069,False,True,1,2.0,1
0,0,2,0,0,1,4,541,False,True,1,4.0,1
0,0,2,0,0,1,6,17915,False,True,0,1.0,0
0,0,1,0,0,1,6,17915,False,True,0,1.0,0
0,0,2,0,0,1,4,541,False,True,1,4.0,0
0,0,15,0,0,1,8,7730,False,True,1,5.0,1
0,0,12,0,0,3,8,7700,False,True,1,5.0,0
789,0,83,3,0,238,1,740,False,False,0,0.0,1
14,0,2,1,0,1,1,740,False,True,1,1.0,1
0,0,2,0,0,1,8,7654,False,True,0,4.0,1
0,0,21,0,0,10,9,722,False,True,1,2.0,1
0,0,1,0,0,1,9,722,False,True,1,2.0,0
0,0,0,0,0,1,9,722,False,True,0,2.0,0
0,0,1,0,0,1,9,722,False,True,0,2.0,1
0,0,1,0,0,1,9,722,False,True,1,3.0,0
0,0,1,0,0,1,9,722,False,True,0,2.0,0
0,0,2,0,0,1,33,1915,False,True,1,5.0,1
0,0,11,0,0,1,1,725,False,True,1,2.0,1
0,0,1,0,0,1,1,725,False,True,1,3.0,1
225,0,13,3,0,4,1,725,False,True,1,4.0,1
0,0,2,0,0,2,1,725,False,True,1,5.0,0
0,0,1,0,0,1,23,1069,False,True,1,3.0,0
96,0,9,3,0,2,2,885,False,True,0,4.0,1
3,0,9,2,0,5,14,883,False,True,1,2.0,1
6,0,10,2,0,1,2,885,False,True,1,4.0,1
6,0,10,2,0,1,2,885,False,True,1,4.0,1
0,0,2,0,0,1,19,1650,False,True,1,5.0,1
0,0,2,0,0,2,9,4282,False,True,0,2.0,0
0,0,2,0,0,1,14,882,False,True,1,3.0,0
0,0,9,0,0,5,9,718,False,True,0,1.0,0
0,0,4,0,0,4,9,718,False,True,0,1.0,0
0,0,0,0,0,1,9,718,False,True,0,1.0,0
0,0,1,0,0,1,9,718,False,True,0,0.0,0
0,0,0,0,0,1,9,718,False,True,0,0.0,0
